"Time (s)"	"Illuminance (lx)"
3.222710700E-2	6.000000000E2
7.422710700E-2	6.030000000E2
1.142271070E-1	5.920000000E2
1.542271070E-1	5.950000000E2
1.942271070E-1	6.020000000E2
2.342271070E-1	5.970000000E2
2.742271070E-1	5.950000000E2
3.142271070E-1	5.970000000E2
3.542281070E-1	5.990000000E2
3.942271070E-1	5.970000000E2
4.742271070E-1	6.010000000E2
5.142271070E-1	5.970000000E2
5.542271070E-1	5.940000000E2
5.942271070E-1	5.990000000E2
6.342271070E-1	6.020000000E2
6.742271070E-1	5.980000000E2
7.542271070E-1	6.020000000E2
8.342271070E-1	5.960000000E2
9.142271070E-1	6.020000000E2
9.542271070E-1	6.000000000E2
9.942271070E-1	5.970000000E2
1.034227107E0	6.010000000E2
1.074227107E0	6.000000000E2
1.114227107E0	5.970000000E2
1.154227107E0	6.000000000E2
1.234227107E0	5.990000000E2
1.274227107E0	5.950000000E2
1.314227107E0	5.970000000E2
1.354228107E0	5.960000000E2
1.394227107E0	5.990000000E2
1.434227107E0	6.010000000E2
1.474227107E0	5.990000000E2
1.514227107E0	5.980000000E2
1.594227107E0	6.000000000E2
1.634227107E0	5.990000000E2
1.674227107E0	5.980000000E2
1.714227107E0	6.000000000E2
1.794227107E0	5.990000000E2
1.874227107E0	5.970000000E2
1.914227107E0	5.990000000E2
1.994227107E0	5.980000000E2
2.034227107E0	6.010000000E2
2.074227107E0	6.000000000E2
2.114227107E0	5.980000000E2
2.154227107E0	5.990000000E2
2.194227107E0	5.980000000E2
2.234227107E0	6.000000000E2
2.274227107E0	5.990000000E2
2.394227107E0	5.990000000E2
2.434227107E0	6.000000000E2
2.474227107E0	5.980000000E2
2.514227107E0	5.950000000E2
2.554227107E0	6.010000000E2
2.594227107E0	6.000000000E2
2.712792961E0	6.000000000E2
2.752792961E0	5.990000000E2
2.792792961E0	5.970000000E2
2.832792961E0	6.000000000E2
2.872792961E0	6.010000000E2
2.912792961E0	5.990000000E2
2.992792961E0	5.970000000E2
3.032792961E0	6.000000000E2
3.072792961E0	6.010000000E2
3.112792961E0	5.980000000E2
3.152792961E0	5.990000000E2
3.232792961E0	6.000000000E2
3.272792961E0	5.990000000E2
3.312792961E0	5.970000000E2
3.352793961E0	6.000000000E2
3.392792961E0	5.990000000E2
3.432792961E0	5.970000000E2
3.472792961E0	5.960000000E2
3.512792961E0	5.990000000E2
3.552792961E0	6.000000000E2
3.592792961E0	5.990000000E2
3.632792961E0	6.000000000E2
3.672792961E0	5.980000000E2
3.712792961E0	6.000000000E2
3.752792961E0	5.960000000E2
3.792792961E0	5.990000000E2
3.832792961E0	6.000000000E2
3.872792961E0	5.980000000E2
3.992792961E0	6.010000000E2
4.032792961E0	6.000000000E2
4.072792961E0	5.970000000E2
4.112792961E0	6.010000000E2
4.192792961E0	5.990000000E2
4.232792961E0	5.970000000E2
4.312792961E0	6.000000000E2
4.352793961E0	5.990000000E2
4.392792961E0	6.010000000E2
4.432792961E0	6.000000000E2
4.472792961E0	5.990000000E2
4.552792961E0	6.010000000E2
4.592792961E0	5.990000000E2
4.712792961E0	5.990000000E2
4.832792961E0	5.980000000E2
4.872792961E0	6.000000000E2
4.952792961E0	5.950000000E2
4.992792961E0	5.990000000E2
5.032792961E0	6.000000000E2
5.152792961E0	6.000000000E2
5.192792961E0	5.990000000E2
5.232792961E0	6.000000000E2
5.272792961E0	6.010000000E2
5.312792961E0	5.990000000E2
5.352793961E0	5.970000000E2
5.392792961E0	5.990000000E2
5.432792961E0	6.000000000E2
5.472792961E0	6.010000000E2
5.512792961E0	5.960000000E2
5.552792961E0	5.990000000E2
5.672792961E0	5.970000000E2
5.712792961E0	5.990000000E2
5.752792961E0	6.000000000E2
5.792792961E0	5.990000000E2
5.832792961E0	5.970000000E2
5.872792961E0	5.990000000E2
5.912792961E0	6.010000000E2
5.952792961E0	5.970000000E2
5.992792961E0	5.990000000E2
6.032792961E0	5.970000000E2
6.072792961E0	6.000000000E2
6.112792961E0	6.010000000E2
6.152792961E0	6.000000000E2
6.232792961E0	5.990000000E2
6.272792961E0	5.980000000E2
6.312792961E0	6.000000000E2
6.352793961E0	5.970000000E2
6.432792961E0	5.990000000E2
6.472792961E0	6.000000000E2
6.512792961E0	5.980000000E2
6.552792961E0	5.970000000E2
6.592792961E0	6.000000000E2
6.632792961E0	5.990000000E2
6.672792961E0	5.980000000E2
6.712792961E0	6.020000000E2
6.752792961E0	5.980000000E2
6.792792961E0	5.990000000E2
6.832792961E0	6.000000000E2
6.872792961E0	5.990000000E2
6.952792961E0	6.000000000E2
7.032792961E0	5.990000000E2
7.112792961E0	5.980000000E2
7.152792961E0	5.990000000E2
7.232792961E0	5.960000000E2
7.312792961E0	6.000000000E2
7.352793961E0	6.010000000E2
7.392792961E0	5.980000000E2
7.432792961E0	5.950000000E2
7.472792961E0	5.960000000E2
7.512792961E0	6.000000000E2
7.552792961E0	5.990000000E2
7.632792961E0	5.980000000E2
7.672792961E0	6.000000000E2
7.792792961E0	5.940000000E2
7.832792961E0	5.970000000E2
7.872792961E0	5.990000000E2
7.992792961E0	5.960000000E2
8.032792961E0	5.990000000E2
8.112792961E0	6.000000000E2
8.152792961E0	5.980000000E2
8.192792961E0	6.000000000E2
8.232792961E0	5.990000000E2
8.272792961E0	6.020000000E2
8.312792961E0	5.970000000E2
8.392792961E0	5.980000000E2
8.432792961E0	5.970000000E2
8.472792961E0	5.980000000E2
8.512792961E0	5.990000000E2
8.552792961E0	6.010000000E2
8.592792961E0	6.000000000E2
8.632792961E0	5.940000000E2
8.672792961E0	5.990000000E2
8.792792961E0	6.000000000E2
8.832792961E0	5.980000000E2
8.872792961E0	5.990000000E2
8.912792961E0	6.000000000E2
8.952792961E0	5.980000000E2
8.992792961E0	5.970000000E2
9.032792961E0	5.990000000E2
9.112792961E0	6.000000000E2
9.152792961E0	5.940000000E2
9.192792961E0	6.000000000E2
9.232792961E0	5.990000000E2
9.272792961E0	6.000000000E2
9.312792961E0	5.980000000E2
9.352793961E0	5.990000000E2
9.432792961E0	6.000000000E2
9.472792961E0	5.970000000E2
9.512792961E0	5.990000000E2
9.552792961E0	6.000000000E2
9.632792961E0	5.990000000E2
9.672792961E0	5.960000000E2
9.712792961E0	5.980000000E2
9.752792961E0	5.990000000E2
9.872792961E0	6.000000000E2
9.912792961E0	6.010000000E2
9.992792961E0	5.970000000E2
1.003279296E1	5.980000000E2
1.007279296E1	6.010000000E2
1.011279296E1	5.990000000E2
1.015279296E1	5.960000000E2
1.019279296E1	5.950000000E2
1.023279296E1	5.970000000E2
1.031279296E1	5.990000000E2
1.043279296E1	6.010000000E2
1.047279296E1	5.990000000E2
1.059279296E1	5.990000000E2
1.067279296E1	5.980000000E2
1.075279296E1	6.000000000E2
1.079279296E1	5.990000000E2
1.083279296E1	5.950000000E2
1.087279296E1	5.980000000E2
1.091279296E1	5.990000000E2
1.095279296E1	5.980000000E2
1.099279296E1	5.990000000E2
1.103279296E1	6.030000000E2
1.107279296E1	6.000000000E2
1.111279296E1	6.010000000E2
1.115279296E1	5.980000000E2
1.119279296E1	5.950000000E2
1.123279296E1	5.910000000E2
